,Unnamed: 0,beds,baths,size,lot_size,zip_code,price,Area,Possibility to negotiate,Price cut on original price,longitude,latitude
1290,1290,7,4.0,2658.9,2758.9,98103,1119498.8,Central/Downtown,Low,12438,-122.34166,47.671346
1291,1291,3,3.0,1398.2,1649.3,98115,838241.9,Central/Downtown,Middle,18627,-122.30122,47.68382
1292,1292,4,4.5,2611.3,4111.3,98126,1591523.8,Central/Downtown,Middle,79576,-122.3748,47.54687
1293,1293,7,6.5,3304.6,4747.2,98117,1954957.6,Central/Downtown,Middle,65165,-122.37838,47.685919
1294,1294,5,2.0,1199.3,3360.6,98109,976257.7,Central/Downtown,Middle,27118,-122.34675,47.630648
1295,1295,3,3.0,769.3,7527.9,98118,632678.2,Central/Downtown,Middle,14059,-122.27496,47.543348
1296,1296,6,8.0,6776.2,4546.9,98103,1713572.8,Central/Downtown,High,85678,-122.34166,47.671346
1297,1297,4,4.5,803.7,1594.9,98115,662471.6,Central/Downtown,Middle,22082,-122.30122,47.68382
1298,1298,4,3.5,1966.7,4855.3,98122,1271530.8,Central/Downtown,Middle,35320,-122.30406,47.61157
1299,1299,4,3.0,1133.0,530.9,98117,640021.1,Central/Downtown,Middle,7111,-122.37838,47.685919
1300,1300,4,3.0,1662.2,7877.2,98115,1029316.8,Central/Downtown,Low,5718,-122.30122,47.68382
1301,1301,6,5.0,1652.2,5344.4,98116,1010471.8,Central/Downtown,Low,28068,-122.39392,47.57487
1302,1302,5,3.0,1152.2,5553.2,98126,616991.8,Central/Downtown,Middle,23994,-122.3748,47.54687
1303,1303,4,2.5,704.3,802.5,98116,511835.0,Central/Downtown,High,5687,-122.39392,47.57487
1304,1304,5,3.0,1691.1,4937.7,98199,942420.7,Central/Downtown,Middle,31414,-122.39758,47.64767
1305,1305,2,3.0,638.4,169884.0,98115,280783.5,Central/Downtown,Middle,12479,-122.30122,47.68382
1306,1306,5,4.5,1273.1,1379.2,98126,488249.5,Central/Downtown,Middle,0,-122.3748,47.54687
1307,1307,3,3.0,1601.4,6270.6,98106,591672.6,Central/Downtown,Middle,6574,-122.35443,47.53282
1308,1308,4,4.0,1571.7,4661.9,98106,667228.4,Central/Downtown,Low,22240,-122.35443,47.53282
1309,1309,4,5.5,1226.1,1199.2,98103,675510.7,Central/Downtown,Middle,0,-122.34166,47.671346
1310,1310,5,2.0,874.5,8015.0,98177,580366.8,Central/Downtown,Middle,29018,-122.36978,47.740886
1311,1311,7,3.0,2086.3,7747.2,98122,856683.6,Central/Downtown,Middle,42834,-122.30406,47.61157
1312,1312,6,5.5,2706.5,3628.6,98103,1879651.8,Central/Downtown,Middle,10442,-122.34166,47.671346
1313,1313,6,4.0,2234.6,4488.2,98103,1661767.1,Central/Downtown,Middle,18464,-122.34166,47.671346
1314,1314,5,5.0,1308.7,5967.1,98115,918290.9,Central/Downtown,High,10203,-122.30122,47.68382
1315,1315,4,4.5,1414.1,2657.4,98108,782456.5,Central/Downtown,Middle,39122,-122.31514,47.546188
1316,1316,3,4.0,1163.5,730.9,98122,746297.9,Central/Downtown,High,0,-122.30406,47.61157
1317,1317,6,5.0,3104.7,6889.0,98144,1793025.1,Central/Downtown,Middle,29883,-122.30081,47.58577
1318,1318,5,2.0,1134.7,5469.5,98118,561827.4,Central/Downtown,Middle,18727,-122.27496,47.543348
1319,1319,5,3.0,1099.9,882.5,98144,731202.1,Central/Downtown,Middle,12186,-122.30081,47.58577
1320,1320,4,3.0,1255.5,7961.1,98125,833760.1,Central/Downtown,Middle,37056,-122.30308,47.716648
1321,1321,3,4.0,1183.5,1908.4,98125,590738.8,Central/Downtown,Middle,9845,-122.30308,47.716648
1322,1322,5,4.0,2609.3,5543.1,98177,905287.5,Central/Downtown,Middle,0,-122.36978,47.740886
1323,1323,3,2.0,646.7,5902.3,98126,460572.9,Central/Downtown,Low,0,-122.3748,47.54687
1324,1324,4,5.5,1161.8,1125.9,98116,629170.9,Central/Downtown,Middle,13981,-122.39392,47.57487
1325,1325,6,5.0,2783.5,3917.1,98126,1217364.2,Central/Downtown,Middle,33815,-122.3748,47.54687
1326,1326,3,4.0,1138.9,1027.1,98115,700181.2,Central/Downtown,Low,7779,-122.30122,47.68382
1327,1327,5,3.0,1415.0,3750.3,98115,688287.5,Central/Downtown,Middle,7647,-122.30122,47.68382
1328,1328,4,2.0,935.2,13068.0,98146,468077.5,Central/Downtown,Middle,23403,-122.35688,47.501753
1329,1329,4,3.5,1527.1,156816.0,98126,590098.5,Central/Downtown,Low,13113,-122.3748,47.54687
1330,1330,3,3.0,1068.5,4417.0,98107,724321.9,Central/Downtown,Low,0,-122.37468,47.66747
1331,1331,5,5.5,2617.0,5724.8,98199,1598218.8,Central/Downtown,Middle,44394,-122.39758,47.64767
1332,1332,4,3.5,2846.0,4005.7,98112,2383432.5,Central/Downtown,Middle,13241,-122.29752,47.629653
1333,1333,6,5.5,2268.7,2754.0,98103,1719769.4,Central/Downtown,Middle,28662,-122.34166,47.671346
1334,1334,4,3.5,2633.0,9028.9,98133,922990.7,Central/Downtown,High,35894,-122.34461,47.733852
1335,1335,7,4.0,3266.1,3668.3,98109,1951038.6,Central/Downtown,Low,97551,-122.34675,47.630648
1336,1336,4,4.5,1203.3,912.6,98107,811109.1,Central/Downtown,Low,18024,-122.37468,47.66747
1337,1337,5,4.5,2345.8,6810.3,98125,1087711.9,Central/Downtown,Middle,6042,-122.30308,47.716648
1338,1338,4,5.5,1460.2,1289.2,98144,911159.7,Central/Downtown,Middle,5061,-122.30081,47.58577
1339,1339,4,4.0,2091.2,5650.0,98199,1305253.9,Central/Downtown,Middle,36257,-122.39758,47.64767
1340,1340,6,5.0,2146.2,2654.5,98103,1192390.0,Central/Downtown,Low,39746,-122.34166,47.671346
1341,1341,6,4.0,1611.1,4752.0,98117,1110071.0,Central/Downtown,Middle,37002,-122.37838,47.685919
1342,1342,5,3.0,2172.5,7689.4,98105,1943710.0,Central/Downtown,Low,43193,-122.30118,47.66377
1343,1343,7,4.0,1711.4,7797.5,98118,853001.3,Central/Downtown,Low,0,-122.27496,47.543348
1344,1344,6,4.5,2842.6,5618.2,98105,1566945.7,Central/Downtown,High,60936,-122.30118,47.66377
1345,1345,6,8.5,6011.7,6337.3,98115,3070849.0,Central/Downtown,Middle,17060,-122.30122,47.68382
1346,1346,3,3.0,733.0,5079.2,98115,586461.4,Central/Downtown,Low,22806,-122.30122,47.68382
1347,1347,2,3.0,753.7,13068.0,98121,536959.1,Central/Downtown,Low,17898,-122.34578,47.61487
1348,1348,5,4.0,1525.4,1426.8,98125,635712.4,Central/Downtown,Middle,21190,-122.30308,47.716648
1349,1349,3,2.0,1183.5,1810.9,98144,675116.2,Central/Downtown,Middle,33755,-122.30081,47.58577
1350,1350,4,2.5,1149.8,4628.8,98117,803749.7,Central/Downtown,Middle,40187,-122.37838,47.685919
1351,1351,5,4.0,2000.4,2254.7,98108,728968.5,Central/Downtown,Low,0,-122.31514,47.546188
1352,1352,4,3.0,822.0,846.8,98116,603683.0,Central/Downtown,Middle,30184,-122.39392,47.57487
1353,1353,6,4.0,2366.1,5407.0,98105,1242755.9,Central/Downtown,High,13808,-122.30118,47.66377
1354,1354,6,3.5,1738.1,2508.2,98144,902876.6,Central/Downtown,Middle,20063,-122.30081,47.58577
1355,1355,3,4.5,970.2,1327.6,98136,649915.7,Central/Downtown,Middle,25274,-122.38803,47.538887
1356,1356,2,3.0,471.0,52272.0,98109,359011.3,Central/Downtown,Middle,1994,-122.34675,47.630648
1357,1357,5,4.5,1545.6,1157.7,98144,748791.4,Central/Downtown,Low,12479,-122.30081,47.58577
1358,1358,6,4.0,1686.4,7555.4,98126,790867.6,Central/Downtown,Middle,35149,-122.3748,47.54687
1359,1359,6,5.0,1700.2,8712.0,98125,867631.9,Central/Downtown,Middle,28921,-122.30308,47.716648
1360,1360,3,3.0,1425.9,993.4,98126,676060.7,Central/Downtown,Middle,3755,-122.3748,47.54687
1361,1361,5,3.0,2211.6,2551.2,98103,957452.7,Central/Downtown,Middle,5319,-122.34166,47.671346
1362,1362,5,4.0,2680.8,4913.4,98103,1350101.6,Central/Downtown,Middle,0,-122.34166,47.671346
1363,1363,5,3.0,1582.5,1079.8,98103,1114262.3,Central/Downtown,High,55713,-122.34166,47.671346
1364,1364,4,3.0,1379.1,1214.1,98117,758287.5,Central/Downtown,Middle,16850,-122.37838,47.685919
1365,1365,7,5.5,5100.4,8712.0,98144,2795868.4,Central/Downtown,Middle,0,-122.30081,47.58577
1366,1366,6,4.0,2099.8,5525.5,98115,1146573.2,Central/Downtown,Middle,19109,-122.30122,47.68382
1367,1367,5,2.5,992.6,6192.7,98178,503254.5,Central/Downtown,Middle,22366,-122.24664,47.497971
1368,1368,4,3.0,1090.5,7161.0,98118,558891.2,Central/Downtown,Middle,9314,-122.27496,47.543348
1369,1369,7,4.0,2532.0,4288.9,98109,1479670.5,Central/Downtown,Low,32881,-122.34675,47.630648
1370,1370,6,5.5,3002.0,5300.9,98105,2599848.0,Central/Downtown,Low,115548,-122.30118,47.66377
1371,1371,6,4.5,3442.1,4735.3,98199,2290223.9,Central/Downtown,Middle,114511,-122.39758,47.64767
1372,1372,5,5.5,1560.9,13068.0,98136,802266.5,Central/Downtown,Middle,35656,-122.38803,47.538887
1373,1373,8,8.0,4387.9,4944.3,98112,1676088.3,Central/Downtown,Low,18623,-122.29752,47.629653
1374,1374,4,5.5,1693.9,2160.2,98107,1077847.7,Central/Downtown,High,53892,-122.37468,47.66747
1375,1375,5,3.0,1170.6,5228.3,98117,647032.6,Central/Downtown,High,21567,-122.37838,47.685919
1376,1376,3,2.0,1707.5,4100.2,98126,521151.6,Central/Downtown,Middle,23162,-122.3748,47.54687
1377,1377,2,2.5,1269.4,39204.0,98121,1177911.1,Central/Downtown,Middle,45807,-122.34578,47.61487
1378,1378,6,3.5,3464.0,7313.5,98177,2071382.5,Central/Downtown,Middle,103569,-122.36978,47.740886
1379,1379,5,3.0,1047.5,5190.0,98106,552975.8,Central/Downtown,Middle,0,-122.35443,47.53282
1380,1380,8,6.0,2970.5,6401.2,98105,3486240.3,Central/Downtown,Middle,58104,-122.30118,47.66377
1381,1381,5,4.0,2105.3,4290.5,98115,807111.0,Central/Downtown,Middle,8967,-122.30122,47.68382
1382,1382,4,2.0,1379.8,6391.1,98146,463885.9,Central/Downtown,Low,10308,-122.35688,47.501753
1383,1383,6,3.0,2488.2,4585.1,98144,1458643.0,Central/Downtown,Middle,8103,-122.30081,47.58577
1384,1384,5,3.0,1847.0,3010.5,98103,824913.0,Central/Downtown,Low,9165,-122.34166,47.671346
1385,1385,7,5.0,2355.8,2437.1,98109,1705191.6,Central/Downtown,Middle,85259,-122.34675,47.630648
1386,1386,2,3.0,725.6,161172.0,98146,229283.6,Central/Downtown,Middle,3821,-122.35688,47.501753
1387,1387,5,5.5,1443.2,1194.3,98144,865360.5,Central/Downtown,Low,43268,-122.30081,47.58577
1388,1388,4,2.5,1493.1,3800.5,98117,892114.1,Central/Downtown,Low,14868,-122.37838,47.685919
1389,1389,6,5.0,2243.5,7791.9,98199,1806724.5,Central/Downtown,Middle,70261,-122.39758,47.64767
1390,1390,6,6.0,3312.0,4112.1,98112,1987263.8,Central/Downtown,Middle,66242,-122.29752,47.629653
1391,1391,4,5.5,1809.9,1433.7,98103,970672.0,Central/Downtown,Middle,48533,-122.34166,47.671346
1392,1392,3,4.0,1513.8,370260.0,98115,616409.8,Central/Downtown,Middle,27395,-122.30122,47.68382
1393,1393,3,2.0,936.2,3911.7,98144,321933.1,Central/Downtown,High,14308,-122.30081,47.58577
1394,1394,3,3.0,1356.6,5404.6,98116,1191314.7,Central/Downtown,Middle,6618,-122.39392,47.57487
1395,1395,4,4.0,1904.8,3844.3,98144,628268.0,Central/Downtown,Middle,13961,-122.30081,47.58577
1396,1396,6,4.5,2617.3,8840.2,98136,1436384.2,Central/Downtown,Low,23939,-122.38803,47.538887
1397,1397,7,5.5,3113.6,4568.0,98115,1656925.4,Central/Downtown,Middle,46025,-122.30122,47.68382
1398,1398,3,2.5,2197.7,3885.9,98144,633466.1,Central/Downtown,High,31673,-122.30081,47.58577
1399,1399,5,4.0,1969.7,7315.3,98168,498138.4,Central/Downtown,Middle,5534,-122.3027,47.491327
1400,1400,4,4.0,1070.5,1581.7,98115,704300.9,Central/Downtown,Middle,35215,-122.30122,47.68382
1401,1401,5,3.5,931.0,5558.0,98125,687653.2,Central/Downtown,Low,11460,-122.30308,47.716648
1402,1402,3,3.0,969.2,1458.2,98144,577701.1,Central/Downtown,Middle,6418,-122.30081,47.58577
1403,1403,5,4.5,1692.6,4556.5,98103,991713.1,Central/Downtown,Middle,38566,-122.34166,47.671346
1404,1404,2,3.0,441.8,7633.0,98108,1235579.2,Central/Downtown,Middle,0,-122.31514,47.546188
1405,1405,4,3.0,1469.9,943.1,98122,821668.7,Central/Downtown,Middle,31953,-122.30406,47.61157
1406,1406,7,4.0,2676.3,5876.2,98103,1092578.0,Central/Downtown,High,12139,-122.34166,47.671346
1407,1407,5,5.5,2351.1,4608.7,98122,1372029.5,Central/Downtown,Middle,68601,-122.30406,47.61157
1408,1408,7,5.0,2101.0,6115.9,98168,712368.2,Central/Downtown,Middle,27703,-122.3027,47.491327
1409,1409,7,5.0,2283.7,2803.3,98117,1364791.9,Central/Downtown,Middle,30328,-122.37838,47.685919
1410,1410,5,4.0,2040.2,3953.1,98117,760740.8,Central/Downtown,Low,0,-122.37838,47.685919
1411,1411,3,3.0,692.7,7180.9,98126,519083.9,Central/Downtown,Middle,5767,-122.3748,47.54687
1412,1412,5,3.5,1911.2,4644.9,98116,1158675.2,Central/Downtown,Middle,51496,-122.39392,47.57487
1413,1413,3,2.0,1672.1,2360.8,98105,24526519.3,Central/Downtown,High,0,-122.30118,47.66377
1414,1414,4,3.0,1067.8,728.9,98106,510815.0,Central/Downtown,Middle,2837,-122.35443,47.53282
1415,1415,5,4.0,1877.2,5359.8,98117,1586767.1,Central/Downtown,Middle,70522,-122.37838,47.685919
1416,1416,5,5.5,1075.4,1122.2,98103,564353.2,Central/Downtown,Middle,0,-122.34166,47.671346
1417,1417,5,3.0,1108.3,39204.0,98107,765439.2,Central/Downtown,Middle,0,-122.37468,47.66747
1418,1418,3,3.0,745.1,6262.6,98146,411679.2,Central/Downtown,Middle,20583,-122.35688,47.501753
1419,1419,3,3.0,642.0,17424.0,98119,374974.3,Central/Downtown,Middle,6249,-122.36694,47.63877
1420,1420,4,4.5,1868.6,2346.3,98122,1104975.5,Central/Downtown,Middle,6138,-122.30406,47.61157
1421,1421,6,5.5,3660.9,7408.4,98133,1669875.6,Central/Downtown,Low,27831,-122.34461,47.733852
1422,1422,7,4.0,2666.1,7184.4,98117,1338735.7,Central/Downtown,Middle,14874,-122.37838,47.685919
1423,1423,5,4.0,1410.1,4578.8,98116,729600.1,Central/Downtown,Low,36480,-122.39392,47.57487
1424,1424,5,2.5,2578.4,3001.1,98119,792073.7,Central/Downtown,Low,13201,-122.36694,47.63877
1425,1425,4,5.5,1611.3,1385.0,98103,941895.0,Central/Downtown,Middle,20931,-122.34166,47.671346
1426,1426,5,2.0,1071.9,7929.9,98133,753996.9,Central/Downtown,Middle,25133,-122.34461,47.733852
1427,1427,5,4.0,2145.4,7918.9,98125,1033169.6,Central/Downtown,Middle,0,-122.30308,47.716648
1428,1428,4,3.0,915.3,1991.2,98106,465317.6,Central/Downtown,Middle,20680,-122.35443,47.53282
1429,1429,3,4.0,996.0,13068.0,98102,665667.5,Central/Downtown,High,14792,-122.32253,47.63287
1430,1430,5,4.0,1544.9,1133.9,98125,653114.5,Central/Downtown,Middle,25398,-122.30308,47.716648
1431,1431,4,3.0,804.5,7458.2,98125,619407.0,Central/Downtown,Middle,30970,-122.30308,47.716648
1432,1432,2,2.0,685.3,39204.0,98144,520638.8,Central/Downtown,Middle,0,-122.30081,47.58577
1433,1433,5,3.5,1641.1,5678.3,98106,540170.2,Central/Downtown,Middle,12003,-122.35443,47.53282
1434,1434,5,4.0,2055.9,6737.1,98115,865985.9,Central/Downtown,Middle,4811,-122.30122,47.68382
1435,1435,6,4.0,1886.9,5730.9,98103,855279.2,Central/Downtown,Middle,33260,-122.34166,47.671346
1436,1436,4,3.0,1727.7,2269.6,98144,647480.1,Central/Downtown,Middle,32374,-122.30081,47.58577
1437,1437,5,3.5,2705.2,5189.3,98112,1576501.0,Central/Downtown,Middle,8758,-122.29752,47.629653
1438,1438,6,5.5,2765.3,4826.1,98107,1443534.9,Central/Downtown,Low,72176,-122.37468,47.66747
1439,1439,4,2.0,656.7,4214.1,98106,458125.5,Central/Downtown,Middle,22906,-122.35443,47.53282
1440,1440,6,4.5,2031.4,4312.2,98136,976606.3,Central/Downtown,Low,27127,-122.38803,47.538887
1441,1441,6,3.5,1764.2,9235.6,98133,721538.5,Central/Downtown,Low,0,-122.34461,47.733852
1442,1442,5,4.0,1418.0,5146.0,98144,1023032.3,Central/Downtown,Middle,34101,-122.30081,47.58577
1443,1443,5,3.0,2030.2,7458.5,98178,545248.5,Central/Downtown,Low,15145,-122.24664,47.497971
1444,1444,3,4.0,974.5,8712.0,98103,643777.8,Central/Downtown,Middle,21459,-122.34166,47.671346
1445,1445,4,5.5,1348.7,1004.7,98115,796682.3,Central/Downtown,High,26556,-122.30122,47.68382
1446,1446,6,4.5,2170.6,2259.8,98115,950735.0,Central/Downtown,Middle,15845,-122.30122,47.68382
1447,1447,6,5.0,2295.9,4378.9,98112,1356787.3,Central/Downtown,Middle,45226,-122.29752,47.629653
1448,1448,4,3.0,1449.0,2072.8,98106,581144.0,Central/Downtown,Middle,29057,-122.35443,47.53282
1449,1449,5,3.5,965.6,4212.6,98122,753727.2,Central/Downtown,Middle,29311,-122.30406,47.61157
1450,1450,6,4.0,1964.0,7430.0,98115,1073395.4,Central/Downtown,High,47706,-122.30122,47.68382
1451,1451,5,3.0,1650.2,5383.9,98136,658496.1,Central/Downtown,Middle,21949,-122.38803,47.538887
1452,1452,5,4.0,2011.6,4984.7,98126,693545.8,Central/Downtown,Middle,23118,-122.3748,47.54687
1453,1453,5,3.0,1884.4,7238.4,98146,421500.4,Central/Downtown,Low,7025,-122.35688,47.501753
1454,1454,4,4.5,2769.2,4818.3,98109,1887026.5,Central/Downtown,Middle,73384,-122.34675,47.630648
1455,1455,4,2.5,844.9,43560.0,98103,766340.7,Central/Downtown,Middle,29802,-122.34166,47.671346
1456,1456,3,4.5,1099.1,1260.2,98103,792010.2,Central/Downtown,Low,26400,-122.34166,47.671346
1457,1457,5,3.0,2189.8,6309.3,98116,918467.8,Central/Downtown,Middle,5102,-122.39392,47.57487
1458,1458,4,3.5,1464.6,1508.7,98102,839968.6,Central/Downtown,Low,9332,-122.32253,47.63287
1459,1459,4,4.5,2379.9,8451.8,98146,857140.5,Central/Downtown,Middle,0,-122.35688,47.501753
1460,1460,5,4.0,948.2,1791.3,98122,700250.2,Central/Downtown,Middle,23341,-122.30406,47.61157
1461,1461,4,3.0,631.2,13068.0,98168,342666.2,Central/Downtown,Middle,13325,-122.3027,47.491327
1462,1462,4,4.0,2080.0,4537.2,98106,776665.2,Central/Downtown,High,4314,-122.35443,47.53282
1463,1463,3,3.0,1403.0,13068.0,98105,1322786.5,Central/Downtown,Middle,44092,-122.30118,47.66377
1464,1464,5,3.0,2048.0,3631.3,98122,1280858.7,Central/Downtown,Middle,64042,-122.30406,47.61157
1465,1465,6,3.0,2102.2,2589.7,98103,868742.4,Central/Downtown,Middle,43437,-122.34166,47.671346
1466,1466,5,2.0,1883.5,8792.9,98117,657994.8,Central/Downtown,Low,3655,-122.37838,47.685919
1467,1467,5,5.0,1432.9,1016.0,98115,790120.3,Central/Downtown,Low,17558,-122.30122,47.68382
1468,1468,3,2.5,1521.3,5444.9,98117,1000157.5,Central/Downtown,Middle,5556,-122.37838,47.685919
1469,1469,6,4.0,2525.8,7974.6,98199,1042345.4,Central/Downtown,Middle,52117,-122.39758,47.64767
1470,1470,4,3.5,2178.5,113256.0,98168,447566.2,Central/Downtown,Low,17405,-122.3027,47.491327
1471,1471,8,4.5,4165.0,4954.2,98103,2856634.0,Central/Downtown,Middle,95221,-122.34166,47.671346
1472,1472,5,3.0,1546.1,2422.1,98117,805556.8,Central/Downtown,Middle,35802,-122.37838,47.685919
1473,1473,4,4.0,2788.9,4974.5,98199,1300414.2,Central/Downtown,High,57796,-122.39758,47.64767
1474,1474,8,5.0,2123.5,8385.6,98118,770670.5,Central/Downtown,Low,8563,-122.27496,47.543348
1475,1475,2,3.0,609.7,13068.0,98104,326960.8,Central/Downtown,Middle,10898,-122.32855,47.60252
1476,1476,5,5.5,4242.1,6643.8,98136,1897905.9,Central/Downtown,Middle,10543,-122.38803,47.538887
1477,1477,2,5.0,1629.5,5406.6,98118,741104.4,Central/Downtown,Middle,37055,-122.27496,47.543348
1478,1478,5,4.0,1549.9,1371.0,98117,843030.2,Central/Downtown,Low,0,-122.37838,47.685919
1479,1479,5,4.5,2018.6,3207.5,98136,1108768.0,Central/Downtown,High,6159,-122.38803,47.538887
1480,1480,4,3.0,983.1,13068.0,98105,559811.0,Central/Downtown,Low,18660,-122.30118,47.66377
1481,1481,4,3.0,2062.9,3432.6,98119,1260037.1,Central/Downtown,Low,7000,-122.36694,47.63877
1482,1482,6,4.0,1847.8,4912.5,98118,650579.0,Central/Downtown,Middle,25300,-122.27496,47.543348
1483,1483,3,3.0,687.1,8085.2,98115,707560.7,Central/Downtown,High,23585,-122.30122,47.68382
1484,1484,4,2.0,706.7,6729.3,98146,385362.6,Central/Downtown,Low,2140,-122.35688,47.501753
1485,1485,6,4.0,2798.9,2972.3,98106,1438353.4,Central/Downtown,Low,23972,-122.35443,47.53282
1486,1486,3,3.5,2007.5,2378.2,98103,1086374.5,Central/Downtown,Low,6035,-122.34166,47.671346
1487,1487,6,3.0,1472.2,8024.4,98118,616941.2,Central/Downtown,Low,3427,-122.27496,47.543348
1488,1488,4,2.0,804.7,5718.0,98118,569240.1,Central/Downtown,Low,15812,-122.27496,47.543348
1489,1489,4,3.5,1808.8,7477.7,98136,1015754.3,Central/Downtown,High,45144,-122.38803,47.538887
1490,1490,4,3.0,940.4,2814.4,98118,807878.2,Central/Downtown,Middle,31417,-122.27496,47.543348
1491,1491,4,4.0,1345.9,1274.8,98107,910432.5,Central/Downtown,Low,15173,-122.37468,47.66747
1492,1492,4,2.0,901.4,2135.8,98144,553164.7,Central/Downtown,Middle,18438,-122.30081,47.58577
1493,1493,4,3.0,926.6,2408.8,98125,518798.3,Central/Downtown,Low,17293,-122.30308,47.716648
1494,1494,3,3.0,921.5,3394.2,98106,478762.1,Central/Downtown,Middle,21278,-122.35443,47.53282
1495,1495,5,3.5,2225.8,5179.9,98117,862375.1,Central/Downtown,Middle,43118,-122.37838,47.685919
1496,1496,3,3.0,2234.6,4482.2,98102,1374660.1,Central/Downtown,High,0,-122.32253,47.63287
1497,1497,6,5.0,2042.4,5840.3,98136,836394.2,Central/Downtown,Middle,27879,-122.38803,47.538887
1498,1498,4,4.5,796.8,2605.9,98115,680562.6,Central/Downtown,High,3780,-122.30122,47.68382
1499,1499,5,7.0,1835.2,6421.5,98177,722042.1,Central/Downtown,Low,28079,-122.36978,47.740886
1500,1500,4,3.0,1276.6,6319.8,98106,608212.7,Central/Downtown,Low,30410,-122.35443,47.53282
1501,1501,5,7.0,2238.5,6087.7,98117,1468028.2,Central/Downtown,Middle,24467,-122.37838,47.685919
1502,1502,6,5.0,2605.2,4457.6,98122,1348786.6,Central/Downtown,High,59946,-122.30406,47.61157
1503,1503,4,5.5,2951.1,4701.9,98115,2021802.5,Central/Downtown,Low,56161,-122.30122,47.68382
1504,1504,7,4.5,4817.7,5419.4,98126,1509985.2,Central/Downtown,Middle,75499,-122.3748,47.54687
1505,1505,4,3.0,1419.0,1208.6,98122,892641.5,Central/Downtown,High,19836,-122.30406,47.61157
1506,1506,3,2.0,666.5,4948.8,98107,457790.9,Central/Downtown,Low,20346,-122.37468,47.66747
1507,1507,5,5.0,2492.0,5408.7,98115,1099462.1,Central/Downtown,Middle,36648,-122.30122,47.68382
1508,1508,4,3.0,1252.2,819.8,98103,878198.5,Central/Downtown,Middle,4878,-122.34166,47.671346
1509,1509,4,3.0,1217.4,1051.0,98199,835720.1,Central/Downtown,Middle,13928,-122.39758,47.64767
1510,1510,5,4.0,1923.8,6131.5,98117,817848.4,Central/Downtown,Low,0,-122.37838,47.685919
1511,1511,4,3.0,1523.1,1276.7,98108,611254.8,Central/Downtown,High,16979,-122.31514,47.546188
1512,1512,6,5.0,2752.3,6832.8,98118,698807.0,Central/Downtown,Low,3882,-122.27496,47.543348
1513,1513,5,5.5,1511.2,43560.0,98133,769695.7,Central/Downtown,Low,8552,-122.34461,47.733852
1514,1514,4,3.0,1072.3,529.2,98144,616896.4,Central/Downtown,Low,3427,-122.30081,47.58577
1515,1515,4,4.0,1321.7,1020.4,98136,707136.6,Central/Downtown,Middle,23571,-122.38803,47.538887
1516,1516,4,4.0,1113.5,629.3,98107,655411.6,Central/Downtown,Low,0,-122.37468,47.66747
1517,1517,5,3.5,1183.1,991.9,98109,818204.0,Central/Downtown,Low,27273,-122.34675,47.630648
1518,1518,6,2.5,1900.8,6091.0,98199,825575.7,Central/Downtown,High,9173,-122.39758,47.64767
1519,1519,5,2.5,3040.3,5020.6,98117,1197420.0,Central/Downtown,Middle,6652,-122.37838,47.685919
1520,1520,4,4.0,2668.6,30491.999999999996,98146,718543.7,Central/Downtown,Middle,19959,-122.35688,47.501753
1521,1521,5,5.0,2343.6,4775.7,98117,1512783.6,Central/Downtown,Middle,58830,-122.37838,47.685919
1522,1522,3,4.0,745.7,13068.0,98107,440986.1,Central/Downtown,Middle,12249,-122.37468,47.66747
1523,1523,5,4.0,2411.9,3282.3,98109,1726671.8,Central/Downtown,Low,19185,-122.34675,47.630648
1524,1524,4,3.0,625.1,7880.3,98146,530374.7,Central/Downtown,Low,8839,-122.35688,47.501753
1525,1525,4,2.5,944.3,932.9,98117,628363.7,Central/Downtown,Low,13963,-122.37838,47.685919
1526,1526,5,4.0,1516.4,4389.6,98115,770164.5,Central/Downtown,Middle,25672,-122.30122,47.68382
1527,1527,2,3.0,734.4,5511.2,98116,715817.0,Central/Downtown,Middle,11930,-122.39392,47.57487
1528,1528,5,3.0,3161.0,7627.0,98177,1836354.0,Central/Downtown,Middle,30605,-122.36978,47.740886
1529,1529,3,3.0,2210.5,6125.9,98105,1345484.3,Central/Downtown,Middle,52324,-122.30118,47.66377
1530,1530,7,5.0,3743.6,4091.4,98105,1557846.5,Central/Downtown,Middle,34618,-122.30118,47.66377
1531,1531,3,3.0,898.3,4521.3,98108,434466.7,Central/Downtown,Middle,16895,-122.31514,47.546188
1532,1532,5,5.0,2644.4,4846.8,98105,1613093.2,Central/Downtown,Middle,26884,-122.30118,47.66377
1533,1533,6,4.5,1546.7,5704.9,98126,801413.8,Central/Downtown,Low,40070,-122.3748,47.54687
1534,1534,4,2.0,1176.4,4210.0,98116,609841.2,Central/Downtown,Middle,30492,-122.39392,47.57487
1535,1535,4,3.5,1568.6,1316.5,98112,865464.2,Central/Downtown,Low,43273,-122.29752,47.629653
1536,1536,4,4.0,1470.0,1848.1,98126,587510.2,Central/Downtown,Low,3263,-122.3748,47.54687
1537,1537,5,3.0,1457.3,5657.4,98117,727946.4,Central/Downtown,Low,32353,-122.37838,47.685919
1538,1538,6,4.0,2223.3,3411.3,98119,1223279.3,Central/Downtown,Low,20387,-122.36694,47.63877
1539,1539,3,2.0,1086.2,1507.3,98122,646808.3,Central/Downtown,Middle,3593,-122.30406,47.61157
1540,1540,2,3.0,650.1,21780.0,98107,457128.2,Central/Downtown,Middle,10158,-122.37468,47.66747
